,Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
0,2004-08-19,2.502502918243408,2.6041040420532227,2.4014010429382324,2.5110108852386475,2.5048084259033203,893181924,,,,,,,,
1,2004-08-20,2.527777910232544,2.7297298908233643,2.515014886856079,2.71045994758606,2.7037649154663086,456686856,,,2.5110108852386475,0.19944906234741255,0.07942978802676781,893181924.0,-436495068.0,-0.4886967103467714
2,2004-08-23,2.771522045135498,2.8398399353027344,2.728979110717773,2.7377378940582275,2.730975389480591,365122512,,,2.71045994758606,0.027277946472167525,0.01006395482673006,456686856.0,-91564344.0,-0.20049699875750315
3,2004-08-24,2.7837839126586914,2.792793035507202,2.59184193611145,2.6243739128112797,2.617891550064087,304946748,,,2.7377378940582275,-0.1133639812469478,-0.041407901571945294,365122512.0,-60175764.0,-0.1648097885566694
4,2004-08-25,2.626626968383789,2.7027029991149902,2.599600076675415,2.6526529788970947,2.6461007595062256,183772044,,,2.6243739128112797,0.028279066085814986,0.010775547625956117,304946748.0,-121174704.0,-0.39736348983790437
5,2004-08-26,2.626375913619995,2.701451063156128,2.6191189289093018,2.7004499435424805,2.693779706954956,141897960,,,2.6526529788970947,0.04779696464538574,0.01801855162572319,183772044.0,-41874084.0,-0.22785883580856292
6,2004-08-27,2.705204963684082,2.7182180881500244,2.644895076751709,2.6564059257507324,2.6498444080352783,124235640,,,2.7004499435424805,-0.04404401779174805,-0.016309881209636723,141897960.0,-17662320.0,-0.12447197972402135
7,2004-08-30,2.6346349716186523,2.63988995552063,2.552803039550781,2.552803039550781,2.546497344970703,103935960,,,2.6564059257507324,-0.10360288619995162,-0.03900115008615346,124235640.0,-20299680.0,-0.16339659054358313
8,2004-08-31,2.5600600242614746,2.595345020294189,2.556556940078736,2.561811923980713,2.5554840564727783,98357544,,,2.552803039550781,0.009008884429932085,0.0035290166496815267,103935960.0,-5578416.0,-0.05367166474432905
9,2004-09-01,2.5700700283050537,2.576827049255371,2.49424409866333,2.508759021759033,2.5025622844696045,182765052,,,2.561811923980713,-0.05305290222167969,-0.020709132362551674,98357544.0,84407508.0,0.8581701470707728
10,2004-09-02,2.482232093811035,2.561811923980713,2.47597599029541,2.540290117263794,2.534015655517578,302373324,,,2.508759021759033,0.03153109550476074,0.012568403434241482,182765052.0,119608272.0,0.6544373264534185
11,2004-09-03,2.526276111602783,2.546046018600464,2.485485076904297,2.5027530193328857,2.4965710639953613,103048848,,,2.540290117263794,-0.0375370979309082,-0.014776697226748348,302373324.0,-199324476.0,-0.6591999365658328
12,2004-09-07,2.527777910232544,2.552552938461304,2.492743015289306,2.542042016983032,2.535763025283813,116950932,,,2.5027530193328857,0.03928899765014604,0.01569831195753335,103048848.0,13902084.0,0.1349077090119435
13,2004-09-08,2.5210208892822266,2.5783278942108154,2.515014886856079,2.5600600242614746,2.553736686706543,99712188,,,2.542042016983032,0.018018007278442827,0.007088005295768918,116950932.0,-17238744.0,-0.14740151023336867
14,2004-09-09,2.5658159255981445,2.570319890975952,2.527528047561645,2.560309886932373,2.553985595703125,81234684,,,2.5600600242614746,0.0002498626708984375,9.760031738736963e-05,99712188.0,-18477504.0,-0.18530837975393744
15,2004-09-10,2.5425429344177246,2.666666984558105,2.5350348949432373,2.6358859539031982,2.6293752193450928,173977848,,,2.560309886932373,0.0755760669708252,0.029518327979187076,81234684.0,92743164.0,1.1416695361306508
16,2004-09-13,2.668417930603028,2.712963104248047,2.6641640663146973,2.690190076828003,2.6835451126098637,156882960,,,2.6358859539031982,0.05430412292480469,0.020601848439000703,173977848.0,-17094888.0,-0.09825899214479306
17,2004-09-14,2.688939094543457,2.802803039550781,2.672421932220459,2.7900400161743164,2.7831485271453857,216579204,,,2.690190076828003,0.09984993934631348,0.037116313901524034,156882960.0,59696244.0,0.3805145185939889
18,2004-09-15,2.7667670249938965,2.8586089611053467,2.7577579021453857,2.802803039550781,2.79587984085083,214261524,,,2.7900400161743164,0.0127630233764644,0.004574494739313817,216579204.0,-2317680.0,-0.010701304452111704
19,2004-09-16,2.8113110065460205,2.897897958755493,2.794044017791748,2.852102041244507,2.8450570106506348,185326488,,,2.802803039550781,0.04929900169372603,0.017589178047140885,214261524.0,-28935036.0,-0.13504541300658346
20,2004-09-17,2.863363027572632,2.940190076828003,2.841592073440552,2.940190076828003,2.9329276084899902,189450360,,,2.852102041244507,0.0880880355834961,0.03088530294836822,185326488.0,4123872.0,0.02225192979429913
21,2004-09-20,2.926676988601685,3.0430428981781006,2.9221720695495605,2.9869871139526367,2.979609251022339,212575212,,,2.940190076828003,0.04679703712463379,0.015916330543881196,189450360.0,23124852.0,0.12206285593756583
22,2004-09-21,2.9982481002807617,3.0135140419006348,2.9406909942626958,2.948949098587036,2.9416651725769043,144575280,,,2.9869871139526367,-0.038038015365600586,-0.01273457631869912,212575212.0,-67999932.0,-0.3198864597627685
23,2004-09-22,2.9379379749298096,2.9947450160980225,2.923172950744629,2.9624619483947754,2.9551446437835693,151624224,,,2.948949098587036,0.013512849807739258,0.004582259427337698,144575280.0,7048944.0,0.04875621890547266
